item_id,cleanout_bag_id,category,donor_state,weight_grams,disposition,timestamp,evidence_id
TB-1245,TU-BAG-9943,Knitwear,CA,315,LISTED_RESALE,2026-09-01T16:08:00.000Z,RS-20545
TB-1246,TU-BAG-9943,Knitwear,CA,338,REPAIRED,2026-09-01T16:10:00.000Z,RP-20546
TB-1247,TU-BAG-9944,Accessories,CA,135,LISTED_RESALE,2026-09-01T16:12:00.000Z,RS-20547
TB-1248,TU-BAG-9944,Outerwear,,967,REPAIRED,2026-09-01T16:14:00.000Z,RP-20548
TB-1249,TU-BAG-9945,Outerwear,CA,800,LISTED_RESALE,2026-09-01T16:16:00.000Z,RS-20549
TB-1250,TU-BAG-9945,Accessories,CA,142,REPAIRED,2026-09-01T16:18:00.000Z,RP-20550
TB-1251,TU-BAG-9946,Denim,CA,749,LANDFILL,2026-09-01T16:20:00.000Z,
TB-1252,TU-BAG-9946,Tops,CA,156,REPAIRED,2026-09-01T16:22:00.000Z,RP-20552
TB-1253,TU-BAG-9947,Denim,CA,770,REPAIRED,2026-09-01T16:24:00.000Z,RP-20553
TB-1254,TU-BAG-9947,Denim,CA,,REPAIRED,2026-09-01T16:26:00.000Z,RP-20554
TB-1255,TU-BAG-9948,Outerwear,WA,792,REPAIRED,2026-09-01T16:28:00.000Z,RP-20555
TB-1256,TU-BAG-9948,Accessories,CA,133,REPAIRED,2026-09-01T16:30:00.000Z,RP-20556
TB-1257,TU-BAG-9949,Accessories,,96,REPAIRED,2026-09-01T16:32:00.000Z,RP-20557
TB-1258,TU-BAG-9949,Outerwear,CA,877,LISTED_RESALE,2026-09-01T16:34:00.000Z,RS-20558
TB-1259,TU-BAG-9950,Tops,CA,191,REPAIRED,2026-09-01T16:36:00.000Z,RP-20559
TB-1260,TU-BAG-9950,Outerwear,OR,871,REPAIRED,2026-09-01T16:38:00.000Z,RP-20560
TB-1261,TU-BAG-9951,Tops,,198,LISTED_RESALE,2026-09-01T16:40:00.000Z,RS-20561
TB-1262,TU-BAG-9951,Tops,CA,177,REPAIRED,2026-09-01T16:42:00.000Z,RP-20562
TB-1263,TU-BAG-9952,Outerwear,CA,,DOWN_CYCLED_SHRED,2026-09-01T16:44:00.000Z,
TB-1264,TU-BAG-9952,Denim,CA,,UNVERIFIED_EXPORT,2026-09-01T16:46:00.000Z,
TB-1265,TU-BAG-9953,Accessories,CA,105,REPAIRED,2026-09-01T16:48:00.000Z,RP-20565
TB-1266,TU-BAG-9953,Outerwear,CA,831,LISTED_RESALE,2026-09-01T16:50:00.000Z,RS-20566
TB-1267,TU-BAG-9954,Outerwear,CA,789,LISTED_RESALE,2026-09-01T16:52:00.000Z,RS-20567
TB-1268,TU-BAG-9954,Tops,CA,166,REPAIRED,2026-09-01T16:54:00.000Z,RP-20568
TB-1269,TU-BAG-9955,Accessories,CA,105,REPAIRED,2026-09-01T16:56:00.000Z,RP-20569
TB-1270,TU-BAG-9955,Accessories,,,REPAIRED,2026-09-01T16:58:00.000Z,RP-20570
TB-1271,TU-BAG-9956,Tops,NV,,REPAIRED,2026-09-01T17:00:00.000Z,RP-20571
TB-1272,TU-BAG-9956,Accessories,,98,REPAIRED,2026-09-01T17:02:00.000Z,RP-20572
TB-1273,TU-BAG-9957,Accessories,CA,111,LISTED_RESALE,2026-09-01T17:04:00.000Z,RS-20573
TB-1274,TU-BAG-9957,Denim,OR,565,REPAIRED,2026-09-01T17:06:00.000Z,RP-20574
TB-1275,TU-BAG-9958,Knitwear,CA,362,DOWN_CYCLED_SHRED,2026-09-01T17:08:00.000Z,
TB-1276,TU-BAG-9958,Knitwear,NY,341,LISTED_RESALE,2026-09-01T17:10:00.000Z,RS-20576
TB-1277,TU-BAG-9959,Tops,NV,160,REPAIRED,2026-09-01T17:12:00.000Z,RP-20577
TB-1278,TU-BAG-9959,Accessories,CA,144,REPAIRED,2026-09-01T17:14:00.000Z,RP-20578
TB-1279,TU-BAG-9960,Denim,WA,748,REPAIRED,2026-09-01T17:16:00.000Z,RP-20579
TB-1280,TU-BAG-9960,Accessories,CA,118,REPAIRED,2026-09-01T17:18:00.000Z,RP-20580
TB-1281,TU-BAG-9961,Outerwear,CA,926,LISTED_RESALE,2026-09-01T17:20:00.000Z,RS-20581
TB-1282,TU-BAG-9961,Denim,IL,771,LISTED_RESALE,2026-09-01T17:22:00.000Z,RS-20582
TB-1283,TU-BAG-9962,Knitwear,CA,,LISTED_RESALE,2026-09-01T17:24:00.000Z,RS-20583
TB-1284,TU-BAG-9962,Denim,CA,546,UNVERIFIED_EXPORT,2026-09-01T17:26:00.000Z,
TB-1285,TU-BAG-9963,Outerwear,CA,,REPAIRED,2026-09-01T17:28:00.000Z,RP-20585
TB-1286,TU-BAG-9963,Outerwear,,989,LISTED_RESALE,2026-09-01T17:30:00.000Z,RS-20586
TB-1287,TU-BAG-9964,Knitwear,CA,411,LISTED_RESALE,2026-09-01T17:32:00.000Z,RS-20587
TB-1288,TU-BAG-9964,Knitwear,CA,318,REPAIRED,2026-09-01T17:34:00.000Z,RP-20588
TB-1289,TU-BAG-9965,Tops,CA,146,REPAIRED,2026-09-01T17:36:00.000Z,RP-20589
TB-1290,TU-BAG-9965,Tops,NV,149,LISTED_RESALE,2026-09-01T17:38:00.000Z,RS-20590
TB-1291,TU-BAG-9966,Tops,CA,170,REPAIRED,2026-09-01T17:40:00.000Z,RP-20591
TB-1292,TU-BAG-9966,Accessories,CA,,REPAIRED,2026-09-01T17:42:00.000Z,RP-20592
TB-1293,TU-BAG-9967,Knitwear,,375,REPAIRED,2026-09-01T17:44:00.000Z,RP-20593
TB-1294,TU-BAG-9967,Outerwear,CO,1047,LISTED_RESALE,2026-09-01T17:46:00.000Z,RS-20594
TB-1295,TU-BAG-9968,Outerwear,CA,,REPAIRED,2026-09-01T17:48:00.000Z,RP-20595
TB-1296,TU-BAG-9968,Knitwear,CA,405,LISTED_RESALE,2026-09-01T17:50:00.000Z,RS-20596
TB-1297,TU-BAG-9969,Tops,,151,REPAIRED,2026-09-01T17:52:00.000Z,RP-20597
TB-1298,TU-BAG-9969,Denim,,653,REPAIRED,2026-09-01T17:54:00.000Z,RP-20598
TB-1299,TU-BAG-9970,Accessories,CA,107,REPAIRED,2026-09-01T17:56:00.000Z,RP-20599
TB-1300,TU-BAG-9970,Denim,CA,579,LISTED_RESALE,2026-09-01T17:58:00.000Z,RS-20600
TB-1301,TU-BAG-9971,Tops,CA,,LISTED_RESALE,2026-09-01T18:00:00.000Z,RS-20601
TB-1302,TU-BAG-9971,Knitwear,CA,416,LISTED_RESALE,2026-09-01T18:02:00.000Z,RS-20602
TB-1303,TU-BAG-9972,Outerwear,CA,923,REPAIRED,2026-09-01T18:04:00.000Z,RP-20603
TB-1304,TU-BAG-9972,Knitwear,CA,,REPAIRED,2026-09-01T18:06:00.000Z,RP-20604
TB-1305,TU-BAG-9973,Denim,CA,626,REPAIRED,2026-09-01T18:08:00.000Z,RP-20605
TB-1306,TU-BAG-9973,Knitwear,,389,LISTED_RESALE,2026-09-01T18:10:00.000Z,RS-20606
TB-1307,TU-BAG-9974,Knitwear,CA,285,REPAIRED,2026-09-01T18:12:00.000Z,RP-20607
TB-1308,TU-BAG-9974,Denim,,695,LISTED_RESALE,2026-09-01T18:14:00.000Z,RS-20608
TB-1309,TU-BAG-9975,Denim,,701,REPAIRED,2026-09-01T18:16:00.000Z,RP-20609
TB-1310,TU-BAG-9975,Denim,CA,,REPAIRED,2026-09-01T18:18:00.000Z,RP-20610
TB-1311,TU-BAG-9976,Accessories,,112,REPAIRED,2026-09-01T18:20:00.000Z,RP-20611
TB-1312,TU-BAG-9976,Knitwear,CA,,REPAIRED,2026-09-01T18:22:00.000Z,RP-20612
TB-1313,TU-BAG-9977,Accessories,CA,114,REPAIRED,2026-09-01T18:24:00.000Z,RP-20613
TB-1314,TU-BAG-9977,Denim,NY,,LISTED_RESALE,2026-09-01T18:26:00.000Z,RS-20614
TB-1315,TU-BAG-9978,Tops,CA,151,REPAIRED,2026-09-01T18:28:00.000Z,RP-20615
TB-1316,TU-BAG-9978,Accessories,CA,100,LISTED_RESALE,2026-09-01T18:30:00.000Z,RS-20616
TB-1317,TU-BAG-9979,Tops,CA,159,REPAIRED,2026-09-01T18:32:00.000Z,RP-20617
TB-1318,TU-BAG-9979,Outerwear,AZ,850,LISTED_RESALE,2026-09-01T18:34:00.000Z,RS-20618
TB-1319,TU-BAG-9980,Knitwear,CA,357,REPAIRED,2026-09-01T18:36:00.000Z,RP-20619
TB-1320,TU-BAG-9980,Knitwear,TX,354,UNVERIFIED_EXPORT,2026-09-01T18:38:00.000Z,
TB-1321,TU-BAG-9981,Accessories,CA,,REPAIRED,2026-09-01T18:40:00.000Z,RP-20621
TB-1322,TU-BAG-9981,Denim,,612,LISTED_RESALE,2026-09-01T18:42:00.000Z,RS-20622
TB-1323,TU-BAG-9982,Knitwear,CA,319,LISTED_RESALE,2026-09-01T18:44:00.000Z,RS-20623
TB-1324,TU-BAG-9982,Outerwear,CA,859,LISTED_RESALE,2026-09-01T18:46:00.000Z,RS-20624
TB-1325,TU-BAG-9983,Accessories,CA,134,LISTED_RESALE,2026-09-01T18:48:00.000Z,RS-20625
TB-1326,TU-BAG-9983,Accessories,FL,99,REPAIRED,2026-09-01T18:50:00.000Z,RP-20626
TB-1327,TU-BAG-9984,Accessories,OR,119,REPAIRED,2026-09-01T18:52:00.000Z,RP-20627
TB-1328,TU-BAG-9984,Knitwear,CA,291,LISTED_RESALE,2026-09-01T18:54:00.000Z,RS-20628
TB-1329,TU-BAG-9985,Outerwear,FL,925,LISTED_RESALE,2026-09-01T18:56:00.000Z,RS-20629
TB-1330,TU-BAG-9985,Outerwear,CA,,LISTED_RESALE,2026-09-01T18:58:00.000Z,RS-20630
TB-1331,TU-BAG-9986,Knitwear,CA,289,REPAIRED,2026-09-01T19:00:00.000Z,RP-20631
TB-1332,TU-BAG-9986,Tops,WA,180,LISTED_RESALE,2026-09-01T19:02:00.000Z,RS-20632
TB-1333,TU-BAG-9987,Accessories,CA,98,LISTED_RESALE,2026-09-01T19:04:00.000Z,RS-20633
TB-1334,TU-BAG-9987,Knitwear,CA,385,REPAIRED,2026-09-01T19:06:00.000Z,RP-20634
TB-1335,TU-BAG-9988,Knitwear,CA,405,REPAIRED,2026-09-01T19:08:00.000Z,RP-20635
TB-1336,TU-BAG-9988,Outerwear,CA,765,REPAIRED,2026-09-01T19:10:00.000Z,RP-20636
TB-1337,TU-BAG-9989,Outerwear,NY,,DOWN_CYCLED_SHRED,2026-09-01T19:12:00.000Z,
TB-1338,TU-BAG-9989,Knitwear,CA,,LISTED_RESALE,2026-09-01T19:14:00.000Z,RS-20638
TB-1339,TU-BAG-9990,Tops,CA,,REPAIRED,2026-09-01T19:16:00.000Z,RP-20639
TB-1340,TU-BAG-9990,Knitwear,CA,292,REPAIRED,2026-09-01T19:18:00.000Z,RP-20640
TB-1341,TU-BAG-9991,Denim,NV,,DOWN_CYCLED_SHRED,2026-09-01T19:20:00.000Z,
TB-1342,TU-BAG-9991,Knitwear,CA,294,LISTED_RESALE,2026-09-01T19:22:00.000Z,RS-20642
TB-1343,TU-BAG-9992,Denim,CA,727,REPAIRED,2026-09-01T19:24:00.000Z,RP-20643
TB-1344,TU-BAG-9992,Tops,CA,,UNVERIFIED_EXPORT,2026-09-01T19:26:00.000Z,
TB-1345,TU-BAG-9993,Denim,CA,694,REPAIRED,2026-09-01T19:28:00.000Z,RP-20645
TB-1346,TU-BAG-9993,Tops,CA,200,LISTED_RESALE,2026-09-01T19:30:00.000Z,RS-20646
TB-1347,TU-BAG-9994,Outerwear,CO,853,LISTED_RESALE,2026-09-01T19:32:00.000Z,RS-20647
TB-1348,TU-BAG-9994,Accessories,CA,99,REPAIRED,2026-09-01T19:34:00.000Z,RP-20648
TB-1349,TU-BAG-9995,Denim,CA,569,UNVERIFIED_EXPORT,2026-09-01T19:36:00.000Z,
TB-1350,TU-BAG-9995,Knitwear,FL,,REPAIRED,2026-09-01T19:38:00.000Z,RP-20650
TB-1351,TU-BAG-9996,Denim,,522,LISTED_RESALE,2026-09-01T19:40:00.000Z,RS-20651
TB-1352,TU-BAG-9996,Knitwear,CA,343,REPAIRED,2026-09-01T19:42:00.000Z,RP-20652
TB-1353,TU-BAG-9997,Denim,CO,597,REPAIRED,2026-09-01T19:44:00.000Z,RP-20653
TB-1354,TU-BAG-9997,Knitwear,IL,347,LISTED_RESALE,2026-09-01T19:46:00.000Z,RS-20654
TB-1355,TU-BAG-9998,Knitwear,CA,417,REPAIRED,2026-09-01T19:48:00.000Z,RP-20655
TB-1356,TU-BAG-9998,Outerwear,CA,758,LISTED_RESALE,2026-09-01T19:50:00.000Z,RS-20656
TB-1357,TU-BAG-9999,Outerwear,CA,,LISTED_RESALE,2026-09-01T19:52:00.000Z,RS-20657
TB-1358,TU-BAG-9999,Knitwear,CA,363,LISTED_RESALE,2026-09-01T19:54:00.000Z,RS-20658
TB-1359,TU-BAG-10000,Tops,CA,,REPAIRED,2026-09-01T19:56:00.000Z,RP-20659
TB-1360,TU-BAG-10000,Knitwear,,401,REPAIRED,2026-09-01T19:58:00.000Z,RP-20660
TB-1361,TU-BAG-10001,Denim,CA,678,LISTED_RESALE,2026-09-01T20:00:00.000Z,RS-20661
TB-1362,TU-BAG-10001,Denim,CA,616,REPAIRED,2026-09-01T20:02:00.000Z,RP-20662
TB-1363,TU-BAG-10002,Denim,CA,678,LANDFILL,2026-09-01T20:04:00.000Z,
TB-1364,TU-BAG-10002,Knitwear,CA,357,REPAIRED,2026-09-01T20:06:00.000Z,RP-20664
TB-1365,TU-BAG-10003,Tops,CA,195,LISTED_RESALE,2026-09-01T20:08:00.000Z,RS-20665
TB-1366,TU-BAG-10003,Denim,CA,,REPAIRED,2026-09-01T20:10:00.000Z,RP-20666
TB-1367,TU-BAG-10004,Tops,CA,185,LISTED_RESALE,2026-09-01T20:12:00.000Z,RS-20667
TB-1368,TU-BAG-10004,Denim,OR,,REPAIRED,2026-09-01T20:14:00.000Z,RP-20668
TB-1369,TU-BAG-10005,Denim,,576,DOWN_CYCLED_SHRED,2026-09-01T20:16:00.000Z,
TB-1370,TU-BAG-10005,Denim,CA,,LISTED_RESALE,2026-09-01T20:18:00.000Z,RS-20670
TB-1371,TU-BAG-10006,Accessories,CA,143,REPAIRED,2026-09-01T20:20:00.000Z,RP-20671
TB-1372,TU-BAG-10006,Tops,CA,163,LISTED_RESALE,2026-09-01T20:22:00.000Z,RS-20672
TB-1373,TU-BAG-10007,Accessories,CA,119,LISTED_RESALE,2026-09-01T20:24:00.000Z,RS-20673
TB-1374,TU-BAG-10007,Accessories,CA,120,LISTED_RESALE,2026-09-01T20:26:00.000Z,RS-20674
TB-1375,TU-BAG-10008,Knitwear,CA,390,REPAIRED,2026-09-01T20:28:00.000Z,RP-20675
TB-1376,TU-BAG-10008,Tops,,193,LISTED_RESALE,2026-09-01T20:30:00.000Z,RS-20676
TB-1377,TU-BAG-10009,Denim,CA,570,LISTED_RESALE,2026-09-01T20:32:00.000Z,RS-20677
TB-1378,TU-BAG-10009,Tops,CA,207,LISTED_RESALE,2026-09-01T20:34:00.000Z,RS-20678
TB-1379,TU-BAG-10010,Outerwear,CA,,LISTED_RESALE,2026-09-01T20:36:00.000Z,RS-20679
TB-1380,TU-BAG-10010,Knitwear,,395,REPAIRED,2026-09-01T20:38:00.000Z,RP-20680
TB-1381,TU-BAG-10011,Denim,CA,578,DOWN_CYCLED_SHRED,2026-09-01T20:40:00.000Z,
TB-1382,TU-BAG-10011,Knitwear,CA,323,REPAIRED,2026-09-01T20:42:00.000Z,RP-20682
TB-1383,TU-BAG-10012,Outerwear,CA,1026,LISTED_RESALE,2026-09-01T20:44:00.000Z,RS-20683
TB-1384,TU-BAG-10012,Outerwear,,1068,REPAIRED,2026-09-01T20:46:00.000Z,RP-20684
TB-1385,TU-BAG-10013,Tops,CA,215,UNVERIFIED_EXPORT,2026-09-01T20:48:00.000Z,
TB-1386,TU-BAG-10013,Tops,CA,184,DOWN_CYCLED_SHRED,2026-09-01T20:50:00.000Z,
TB-1387,TU-BAG-10014,Outerwear,FL,874,REPAIRED,2026-09-01T20:52:00.000Z,RP-20687
TB-1388,TU-BAG-10014,Denim,CA,712,LISTED_RESALE,2026-09-01T20:54:00.000Z,RS-20688
TB-1389,TU-BAG-10015,Knitwear,,373,REPAIRED,2026-09-01T20:56:00.000Z,RP-20689
TB-1390,TU-BAG-10015,Outerwear,CA,992,UNVERIFIED_EXPORT,2026-09-01T20:58:00.000Z,
TB-1391,TU-BAG-10016,Knitwear,CO,,REPAIRED,2026-09-01T21:00:00.000Z,RP-20691
TB-1392,TU-BAG-10016,Tops,CA,208,LISTED_RESALE,2026-09-01T21:02:00.000Z,RS-20692
TB-1393,TU-BAG-10017,Accessories,CA,144,LISTED_RESALE,2026-09-01T21:04:00.000Z,RS-20693
TB-1394,TU-BAG-10017,Tops,CA,190,LISTED_RESALE,2026-09-01T21:06:00.000Z,RS-20694
TB-1395,TU-BAG-10018,Outerwear,CA,995,LISTED_RESALE,2026-09-01T21:08:00.000Z,RS-20695
TB-1396,TU-BAG-10018,Denim,CA,592,LANDFILL,2026-09-01T21:10:00.000Z,
TB-1397,TU-BAG-10019,Outerwear,CA,967,UNVERIFIED_EXPORT,2026-09-01T21:12:00.000Z,
TB-1398,TU-BAG-10019,Tops,CA,,REPAIRED,2026-09-01T21:14:00.000Z,RP-20698
TB-1399,TU-BAG-10020,Denim,CA,,REPAIRED,2026-09-01T21:16:00.000Z,RP-20699
TB-1400,TU-BAG-10020,Accessories,CA,123,REPAIRED,2026-09-01T21:18:00.000Z,RP-20700
TB-1401,TU-BAG-10021,Knitwear,CA,,REPAIRED,2026-09-01T21:20:00.000Z,RP-20701
TB-1402,TU-BAG-10021,Accessories,CA,,LISTED_RESALE,2026-09-01T21:22:00.000Z,RS-20702
TB-1403,TU-BAG-10022,Denim,FL,538,REPAIRED,2026-09-01T21:24:00.000Z,RP-20703
TB-1404,TU-BAG-10022,Denim,CA,606,LISTED_RESALE,2026-09-01T21:26:00.000Z,RS-20704
TB-1405,TU-BAG-10023,Outerwear,CA,925,LISTED_RESALE,2026-09-01T21:28:00.000Z,RS-20705
TB-1406,TU-BAG-10023,Tops,NY,175,REPAIRED,2026-09-01T21:30:00.000Z,RP-20706
TB-1407,TU-BAG-10024,Accessories,CA,,REPAIRED,2026-09-01T21:32:00.000Z,RP-20707
TB-1408,TU-BAG-10024,Accessories,CA,128,LISTED_RESALE,2026-09-01T21:34:00.000Z,RS-20708
TB-1409,TU-BAG-10025,Accessories,NY,,REPAIRED,2026-09-01T21:36:00.000Z,RP-20709
TB-1410,TU-BAG-10025,Knitwear,NV,,REPAIRED,2026-09-01T21:38:00.000Z,RP-20710
TB-1411,TU-BAG-10026,Denim,CA,611,LISTED_RESALE,2026-09-01T21:40:00.000Z,RS-20711
TB-1412,TU-BAG-10026,Denim,CA,,REPAIRED,2026-09-01T21:42:00.000Z,RP-20712
TB-1413,TU-BAG-10027,Denim,OR,708,LISTED_RESALE,2026-09-01T21:44:00.000Z,RS-20713
TB-1414,TU-BAG-10027,Accessories,CA,139,LISTED_RESALE,2026-09-01T21:46:00.000Z,RS-20714
TB-1415,TU-BAG-10028,Knitwear,CA,,LISTED_RESALE,2026-09-01T21:48:00.000Z,RS-20715
TB-1416,TU-BAG-10028,Accessories,CA,138,LISTED_RESALE,2026-09-01T21:50:00.000Z,RS-20716
TB-1417,TU-BAG-10029,Outerwear,NV,895,LISTED_RESALE,2026-09-01T21:52:00.000Z,RS-20717
TB-1418,TU-BAG-10029,Tops,CA,191,REPAIRED,2026-09-01T21:54:00.000Z,RP-20718
TB-1419,TU-BAG-10030,Knitwear,TX,295,REPAIRED,2026-09-01T21:56:00.000Z,RP-20719
TB-1420,TU-BAG-10030,Denim,CA,,LISTED_RESALE,2026-09-01T21:58:00.000Z,RS-20720
TB-1421,TU-BAG-10031,Knitwear,CA,,REPAIRED,2026-09-01T22:00:00.000Z,RP-20721
TB-1422,TU-BAG-10031,Tops,IL,161,REPAIRED,2026-09-01T22:02:00.000Z,RP-20722
TB-1423,TU-BAG-10032,Outerwear,NV,,LISTED_RESALE,2026-09-01T22:04:00.000Z,RS-20723
TB-1424,TU-BAG-10032,Accessories,CA,112,LISTED_RESALE,2026-09-01T22:06:00.000Z,RS-20724
TB-1425,TU-BAG-10033,Denim,CA,614,LISTED_RESALE,2026-09-01T22:08:00.000Z,RS-20725
TB-1426,TU-BAG-10033,Accessories,CA,110,LISTED_RESALE,2026-09-01T22:10:00.000Z,RS-20726
TB-1427,TU-BAG-10034,Tops,CA,208,LISTED_RESALE,2026-09-01T22:12:00.000Z,RS-20727
TB-1428,TU-BAG-10034,Outerwear,CA,976,LISTED_RESALE,2026-09-01T22:14:00.000Z,RS-20728
TB-1429,TU-BAG-10035,Accessories,CA,124,LISTED_RESALE,2026-09-01T22:16:00.000Z,RS-20729
TB-1430,TU-BAG-10035,Tops,CA,190,LANDFILL,2026-09-01T22:18:00.000Z,
TB-1431,TU-BAG-10036,Accessories,CA,122,REPAIRED,2026-09-01T22:20:00.000Z,RP-20731
TB-1432,TU-BAG-10036,Outerwear,NV,1042,LISTED_RESALE,2026-09-01T22:22:00.000Z,RS-20732
TB-1433,TU-BAG-10037,Accessories,CA,133,REPAIRED,2026-09-01T22:24:00.000Z,RP-20733
TB-1434,TU-BAG-10037,Knitwear,IL,281,REPAIRED,2026-09-01T22:26:00.000Z,RP-20734
TB-1435,TU-BAG-10038,Tops,CA,146,REPAIRED,2026-09-01T22:28:00.000Z,RP-20735
TB-1436,TU-BAG-10038,Knitwear,CA,411,REPAIRED,2026-09-01T22:30:00.000Z,RP-20736
TB-1437,TU-BAG-10039,Knitwear,CA,400,LISTED_RESALE,2026-09-01T22:32:00.000Z,RS-20737
TB-1438,TU-BAG-10039,Outerwear,CA,912,REPAIRED,2026-09-01T22:34:00.000Z,RP-20738
TB-1439,TU-BAG-10040,Tops,CA,,REPAIRED,2026-09-01T22:36:00.000Z,RP-20739
TB-1440,TU-BAG-10040,Accessories,,,REPAIRED,2026-09-01T22:38:00.000Z,RP-20740
TB-1441,TU-BAG-10041,Denim,WA,,REPAIRED,2026-09-01T22:40:00.000Z,RP-20741
TB-1442,TU-BAG-10041,Knitwear,CA,358,UNVERIFIED_EXPORT,2026-09-01T22:42:00.000Z,
TB-1443,TU-BAG-10042,Outerwear,CA,1015,REPAIRED,2026-09-01T22:44:00.000Z,RP-20743
TB-1444,TU-BAG-10042,Accessories,CA,,REPAIRED,2026-09-01T22:46:00.000Z,RP-20744
TB-1445,TU-BAG-10043,Outerwear,CA,896,REPAIRED,2026-09-01T22:48:00.000Z,RP-20745
TB-1446,TU-BAG-10043,Denim,CA,761,DOWN_CYCLED_SHRED,2026-09-01T22:50:00.000Z,
TB-1447,TU-BAG-10044,Outerwear,CA,1022,LISTED_RESALE,2026-09-01T22:52:00.000Z,RS-20747
TB-1448,TU-BAG-10044,Tops,CA,193,REPAIRED,2026-09-01T22:54:00.000Z,RP-20748
TB-1449,TU-BAG-10045,Tops,CA,,REPAIRED,2026-09-01T22:56:00.000Z,RP-20749
TB-1450,TU-BAG-10045,Knitwear,,,REPAIRED,2026-09-01T22:58:00.000Z,RP-20750
TB-1451,TU-BAG-10046,Knitwear,CA,409,LISTED_RESALE,2026-09-01T23:00:00.000Z,RS-20751
TB-1452,TU-BAG-10046,Tops,CA,,REPAIRED,2026-09-01T23:02:00.000Z,RP-20752
TB-1453,TU-BAG-10047,Denim,CA,,LISTED_RESALE,2026-09-01T23:04:00.000Z,RS-20753
TB-1454,TU-BAG-10047,Denim,CA,525,LISTED_RESALE,2026-09-01T23:06:00.000Z,RS-20754
TB-1455,TU-BAG-10048,Outerwear,,,REPAIRED,2026-09-01T23:08:00.000Z,RP-20755
TB-1456,TU-BAG-10048,Knitwear,CA,378,LISTED_RESALE,2026-09-01T23:10:00.000Z,RS-20756
TB-1457,TU-BAG-10049,Outerwear,CA,768,LISTED_RESALE,2026-09-01T23:12:00.000Z,RS-20757
TB-1458,TU-BAG-10049,Denim,TX,,REPAIRED,2026-09-01T23:14:00.000Z,RP-20758
TB-1459,TU-BAG-10050,Denim,,733,REPAIRED,2026-09-01T23:16:00.000Z,RP-20759
TB-1460,TU-BAG-10050,Accessories,CA,105,LISTED_RESALE,2026-09-01T23:18:00.000Z,RS-20760
TB-1461,TU-BAG-10051,Knitwear,CA,368,REPAIRED,2026-09-01T23:20:00.000Z,RP-20761
TB-1462,TU-BAG-10051,Outerwear,CA,731,LISTED_RESALE,2026-09-01T23:22:00.000Z,RS-20762
TB-1463,TU-BAG-10052,Outerwear,CA,781,LISTED_RESALE,2026-09-01T23:24:00.000Z,RS-20763
TB-1464,TU-BAG-10052,Outerwear,CA,,DOWN_CYCLED_SHRED,2026-09-01T23:26:00.000Z,
TB-1465,TU-BAG-10053,Knitwear,NY,286,REPAIRED,2026-09-01T23:28:00.000Z,RP-20765
TB-1466,TU-BAG-10053,Knitwear,CA,417,REPAIRED,2026-09-01T23:30:00.000Z,RP-20766
TB-1467,TU-BAG-10054,Outerwear,CA,891,REPAIRED,2026-09-01T23:32:00.000Z,RP-20767
TB-1468,TU-BAG-10054,Denim,,706,LISTED_RESALE,2026-09-01T23:34:00.000Z,RS-20768
TB-1469,TU-BAG-10055,Accessories,CA,136,REPAIRED,2026-09-01T23:36:00.000Z,RP-20769
TB-1470,TU-BAG-10055,Outerwear,CA,930,LISTED_RESALE,2026-09-01T23:38:00.000Z,RS-20770
TB-1471,TU-BAG-10056,Accessories,CA,116,LANDFILL,2026-09-01T23:40:00.000Z,
TB-1472,TU-BAG-10056,Accessories,CA,135,REPAIRED,2026-09-01T23:42:00.000Z,RP-20772
TB-1473,TU-BAG-10057,Outerwear,CA,,REPAIRED,2026-09-01T23:44:00.000Z,RP-20773
TB-1474,TU-BAG-10057,Accessories,CA,133,LISTED_RESALE,2026-09-01T23:46:00.000Z,RS-20774
TB-1475,TU-BAG-10058,Accessories,CO,,LISTED_RESALE,2026-09-01T23:48:00.000Z,RS-20775
TB-1476,TU-BAG-10058,Denim,CA,529,LISTED_RESALE,2026-09-01T23:50:00.000Z,RS-20776
TB-1477,TU-BAG-10059,Outerwear,CA,1058,LISTED_RESALE,2026-09-01T23:52:00.000Z,RS-20777
TB-1478,TU-BAG-10059,Tops,CA,175,LISTED_RESALE,2026-09-01T23:54:00.000Z,RS-20778
TB-1479,TU-BAG-10060,Denim,CA,,REPAIRED,2026-09-01T23:56:00.000Z,RP-20779
TB-1480,TU-BAG-10060,Denim,CA,594,LISTED_RESALE,2026-09-01T23:58:00.000Z,RS-20780
TB-1481,TU-BAG-10061,Accessories,CA,,LISTED_RESALE,2026-09-02T00:00:00.000Z,RS-20781
TB-1482,TU-BAG-10061,Tops,FL,174,REPAIRED,2026-09-02T00:02:00.000Z,RP-20782
TB-1483,TU-BAG-10062,Outerwear,CA,811,DOWN_CYCLED_SHRED,2026-09-02T00:04:00.000Z,
TB-1484,TU-BAG-10062,Accessories,CA,,LISTED_RESALE,2026-09-02T00:06:00.000Z,RS-20784
TB-1485,TU-BAG-10063,Knitwear,NV,307,LISTED_RESALE,2026-09-02T00:08:00.000Z,RS-20785
TB-1486,TU-BAG-10063,Denim,CA,530,REPAIRED,2026-09-02T00:10:00.000Z,RP-20786
TB-1487,TU-BAG-10064,Outerwear,,744,REPAIRED,2026-09-02T00:12:00.000Z,RP-20787
TB-1488,TU-BAG-10064,Tops,CA,178,DOWN_CYCLED_SHRED,2026-09-02T00:14:00.000Z,
